2025-01-28 13:18:00.083042 | 1003 | Small Coca-Cola® Float | 2.94
2025-01-28 13:22:45.418500 | 1234 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:22:46.788959 | 1236 | Small Coca-Cola® Float | 2.68
2025-01-28 13:22:46.788959 | 1236 | Small Fanta® Orange Float | 2.68
2025-01-28 13:22:46.788959 | 1236 | Small Dr Pepper® Float | 2.68
2025-01-28 13:22:46.788959 | 1236 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:22:46.788959 | 1236 | Small BARQ’S® Root Beer Float | 2.68
2025-01-28 13:22:48.224621 | 1237 | Small Coca-Cola® Float | 4.29
2025-01-28 13:22:48.224621 | 1237 | Small Fanta® Orange Float | 4.29
2025-01-28 13:22:48.224621 | 1237 | Small Dr Pepper® Float | 4.29
2025-01-28 13:22:48.224621 | 1237 | Jr. Deluxe Cheeseburger | 4.69
2025-01-28 13:22:48.224621 | 1237 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:22:49.905459 | 1239 | Small Coca-Cola® Float | 3.29
2025-01-28 13:22:49.905459 | 1239 | Small Fanta® Orange Float | 3.29
2025-01-28 13:22:49.905459 | 1239 | Small Dr Pepper® Float | 3.29
2025-01-28 13:22:49.905459 | 1239 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:22:49.905459 | 1239 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:22:51.313404 | 1240 | Small Coca-Cola® Float | 4.18
2025-01-28 13:22:51.313404 | 1240 | Small Fanta® Orange Float | 4.18
2025-01-28 13:22:51.313404 | 1240 | Small Dr Pepper® Float | 4.18
2025-01-28 13:22:51.313404 | 1240 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:22:51.313404 | 1240 | Small BARQ’S® Root Beer Float | 4.18
2025-01-28 13:22:52.557655 | 1241 | Small Coca-Cola® Float | 4.59
2025-01-28 13:22:52.557655 | 1241 | Small Fanta® Orange Float | 4.59
2025-01-28 13:22:52.557655 | 1241 | Small Dr Pepper® Float | 4.59
2025-01-28 13:22:52.557655 | 1241 | Jr. Deluxe Cheeseburger | 2.79
2025-01-28 13:22:52.557655 | 1241 | Small BARQ’S® Root Beer Float | 4.59
2025-01-28 13:22:54.398025 | 1242 | Small Coca-Cola® Float | 4.18
2025-01-28 13:22:54.398025 | 1242 | Small Fanta® Orange Float | 4.18
2025-01-28 13:22:54.398025 | 1242 | Small Dr Pepper® Float | 4.18
2025-01-28 13:22:54.398025 | 1242 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:22:54.398025 | 1242 | Small BARQ’S® Root Beer Float | 4.18
2025-01-28 13:22:55.963555 | 1243 | Small Coca-Cola® Float | 3.59
2025-01-28 13:22:55.963555 | 1243 | Small Fanta® Orange Float | 3.59
2025-01-28 13:22:55.963555 | 1243 | Small Dr Pepper® Float | 3.59
2025-01-28 13:22:55.963555 | 1243 | Jr. Deluxe Cheeseburger | 2.09
2025-01-28 13:22:55.963555 | 1243 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 13:22:57.186616 | 1244 | Small Coca-Cola® Float | 4.29
2025-01-28 13:22:57.186616 | 1244 | Small Fanta® Orange Float | 4.29
2025-01-28 13:22:57.186616 | 1244 | Small Dr Pepper® Float | 4.29
2025-01-28 13:22:57.186616 | 1244 | Jr. Deluxe Cheeseburger | 4.69
2025-01-28 13:22:57.186616 | 1244 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:22:58.795170 | 1246 | Small Coca-Cola® Float | 3.59
2025-01-28 13:22:58.795170 | 1246 | Small Fanta® Orange Float | 3.59
2025-01-28 13:22:58.795170 | 1246 | Small Dr Pepper® Float | 3.59
2025-01-28 13:22:58.795170 | 1246 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:22:58.795170 | 1246 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 13:23:00.167786 | 1247 | Small Coca-Cola® Float | 3.54
2025-01-28 13:23:00.167786 | 1247 | Small Fanta® Orange Float | 3.54
2025-01-28 13:23:00.167786 | 1247 | Small Dr Pepper® Float | 3.54
2025-01-28 13:23:00.167786 | 1247 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:23:00.167786 | 1247 | Small BARQ’S® Root Beer Float | 3.54
2025-01-28 13:23:01.767405 | 1248 | Small Coca-Cola® Float | 2.59
2025-01-28 13:23:01.767405 | 1248 | Small Fanta® Orange Float | 2.59
2025-01-28 13:23:01.767405 | 1248 | Small Dr Pepper® Float | 2.59
2025-01-28 13:23:01.767405 | 1248 | Jr. Deluxe Cheeseburger | 2.89
2025-01-28 13:23:01.767405 | 1248 | Small BARQ’S® Root Beer Float | 2.59
2025-01-28 13:23:03.211359 | 1249 | Small Coca-Cola® Float | 4.29
2025-01-28 13:23:03.211359 | 1249 | Small Fanta® Orange Float | 4.29
2025-01-28 13:23:03.211359 | 1249 | Small Dr Pepper® Float | 4.29
2025-01-28 13:23:03.211359 | 1249 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:03.211359 | 1249 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:23:04.826097 | 1250 | Small Coca-Cola® Float | 3.59
2025-01-28 13:23:04.826097 | 1250 | Small Fanta® Orange Float | 3.59
2025-01-28 13:23:04.826097 | 1250 | Small Dr Pepper® Float | 3.59
2025-01-28 13:23:04.826097 | 1250 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:23:04.826097 | 1250 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 13:23:06.404889 | 1251 | Small Coca-Cola® Float | 3.89
2025-01-28 13:23:06.404889 | 1251 | Small Fanta® Orange Float | 3.89
2025-01-28 13:23:06.404889 | 1251 | Small Dr Pepper® Float | 3.89
2025-01-28 13:23:06.404889 | 1251 | Jr. Deluxe Cheeseburger | 2.29
2025-01-28 13:23:06.404889 | 1251 | Small BARQ’S® Root Beer Float | 3.89
2025-01-28 13:23:07.825500 | 1252 | Small Coca-Cola® Float | 4.29
2025-01-28 13:23:07.825500 | 1252 | Small Fanta® Orange Float | 4.29
2025-01-28 13:23:07.825500 | 1252 | Small Dr Pepper® Float | 4.29
2025-01-28 13:23:07.825500 | 1252 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:07.825500 | 1252 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:23:09.048298 | 1253 | Small Coca-Cola® Float | No price
2025-01-28 13:23:09.048298 | 1253 | Small Fanta® Orange Float | No price
2025-01-28 13:23:09.048298 | 1253 | Small Dr Pepper® Float | No price
2025-01-28 13:23:09.048298 | 1253 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:09.048298 | 1253 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:10.512923 | 1254 | Small Coca-Cola® Float | No price
2025-01-28 13:23:10.512923 | 1254 | Small Fanta® Orange Float | No price
2025-01-28 13:23:10.512923 | 1254 | Small Dr Pepper® Float | No price
2025-01-28 13:23:10.512923 | 1254 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:10.512923 | 1254 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:12.115359 | 1255 | Small Coca-Cola® Float | 3.59
2025-01-28 13:23:12.115359 | 1255 | Small Fanta® Orange Float | 3.59
2025-01-28 13:23:12.115359 | 1255 | Small Dr Pepper® Float | 3.59
2025-01-28 13:23:12.115359 | 1255 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 13:23:12.115359 | 1255 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 13:23:13.925767 | 1256 | Small Coca-Cola® Float | 3.79
2025-01-28 13:23:13.925767 | 1256 | Small Fanta® Orange Float | 3.79
2025-01-28 13:23:13.925767 | 1256 | Small Dr Pepper® Float | 3.79
2025-01-28 13:23:13.925767 | 1256 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:13.925767 | 1256 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:23:15.660458 | 1257 | Small Coca-Cola® Float | 3.69
2025-01-28 13:23:15.660458 | 1257 | Small Fanta® Orange Float | 3.69
2025-01-28 13:23:15.660458 | 1257 | Small Dr Pepper® Float | 3.69
2025-01-28 13:23:15.660458 | 1257 | Jr. Deluxe Cheeseburger | 3.19
2025-01-28 13:23:15.660458 | 1257 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 13:23:17.072697 | 1258 | Small Coca-Cola® Float | 4.29
2025-01-28 13:23:17.072697 | 1258 | Small Fanta® Orange Float | 4.29
2025-01-28 13:23:17.072697 | 1258 | Small Dr Pepper® Float | 4.29
2025-01-28 13:23:17.072697 | 1258 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:17.072697 | 1258 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:23:18.640356 | 1259 | Small Coca-Cola® Float | No price
2025-01-28 13:23:18.640356 | 1259 | Small Fanta® Orange Float | No price
2025-01-28 13:23:18.640356 | 1259 | Small Dr Pepper® Float | No price
2025-01-28 13:23:18.640356 | 1259 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:18.640356 | 1259 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:20.323702 | 1260 | Small Coca-Cola® Float | 4.49
2025-01-28 13:23:20.323702 | 1260 | Small Fanta® Orange Float | 4.49
2025-01-28 13:23:20.323702 | 1260 | Small Dr Pepper® Float | 4.49
2025-01-28 13:23:20.323702 | 1260 | Jr. Deluxe Cheeseburger | 2.39
2025-01-28 13:23:20.323702 | 1260 | Small BARQ’S® Root Beer Float | 4.49
2025-01-28 13:23:22.146366 | 1261 | Small Coca-Cola® Float | 3.99
2025-01-28 13:23:22.146366 | 1261 | Small Fanta® Orange Float | 3.99
2025-01-28 13:23:22.146366 | 1261 | Small Dr Pepper® Float | 3.99
2025-01-28 13:23:22.146366 | 1261 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:23:22.146366 | 1261 | Small BARQ’S® Root Beer Float | 3.99
2025-01-28 13:23:23.927944 | 1262 | Small Coca-Cola® Float | No price
2025-01-28 13:23:23.927944 | 1262 | Small Fanta® Orange Float | No price
2025-01-28 13:23:23.927944 | 1262 | Small Dr Pepper® Float | No price
2025-01-28 13:23:23.927944 | 1262 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:23.927944 | 1262 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:25.522598 | 1263 | Small Coca-Cola® Float | 4.39
2025-01-28 13:23:25.522598 | 1263 | Small Fanta® Orange Float | 4.39
2025-01-28 13:23:25.522598 | 1263 | Small Dr Pepper® Float | 4.39
2025-01-28 13:23:25.522598 | 1263 | Jr. Deluxe Cheeseburger | 3.09
2025-01-28 13:23:25.522598 | 1263 | Small BARQ’S® Root Beer Float | 4.39
2025-01-28 13:23:26.986892 | 1264 | Small Coca-Cola® Float | 3.69
2025-01-28 13:23:26.986892 | 1264 | Small Fanta® Orange Float | 3.69
2025-01-28 13:23:26.986892 | 1264 | Small Dr Pepper® Float | 3.69
2025-01-28 13:23:26.986892 | 1264 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:26.986892 | 1264 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 13:23:28.560505 | 1265 | Small Coca-Cola® Float | 4.29
2025-01-28 13:23:28.560505 | 1265 | Small Fanta® Orange Float | 4.29
2025-01-28 13:23:28.560505 | 1265 | Small Dr Pepper® Float | 4.29
2025-01-28 13:23:28.560505 | 1265 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:23:28.560505 | 1265 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:23:29.809254 | 1266 | Small Coca-Cola® Float | 3.24
2025-01-28 13:23:29.809254 | 1266 | Small Fanta® Orange Float | 3.24
2025-01-28 13:23:29.809254 | 1266 | Small Dr Pepper® Float | 3.24
2025-01-28 13:23:29.809254 | 1266 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:29.809254 | 1266 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:23:31.429773 | 1267 | Small Coca-Cola® Float | 4.39
2025-01-28 13:23:31.429773 | 1267 | Small Fanta® Orange Float | 4.39
2025-01-28 13:23:31.429773 | 1267 | Small Dr Pepper® Float | 4.39
2025-01-28 13:23:31.429773 | 1267 | Jr. Deluxe Cheeseburger | 2.79
2025-01-28 13:23:31.429773 | 1267 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:33.046936 | 1268 | Small Coca-Cola® Float | 3.29
2025-01-28 13:23:33.046936 | 1268 | Small Fanta® Orange Float | 3.29
2025-01-28 13:23:33.046936 | 1268 | Small Dr Pepper® Float | 3.29
2025-01-28 13:23:33.046936 | 1268 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:33.046936 | 1268 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:23:34.688582 | 1269 | Small Coca-Cola® Float | 3.24
2025-01-28 13:23:34.688582 | 1269 | Small Fanta® Orange Float | 3.24
2025-01-28 13:23:34.688582 | 1269 | Small Dr Pepper® Float | 3.24
2025-01-28 13:23:34.688582 | 1269 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:34.688582 | 1269 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:23:36.121437 | 1272 | Small Coca-Cola® Float | 3.24
2025-01-28 13:23:36.121437 | 1272 | Small Fanta® Orange Float | 3.24
2025-01-28 13:23:36.121437 | 1272 | Small Dr Pepper® Float | 3.24
2025-01-28 13:23:36.121437 | 1272 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:36.121437 | 1272 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:23:37.964960 | 1275 | Small Coca-Cola® Float | 3.54
2025-01-28 13:23:37.964960 | 1275 | Small Fanta® Orange Float | 3.54
2025-01-28 13:23:37.964960 | 1275 | Small Dr Pepper® Float | 3.54
2025-01-28 13:23:37.964960 | 1275 | Jr. Deluxe Cheeseburger | 2.09
2025-01-28 13:23:37.964960 | 1275 | Small BARQ’S® Root Beer Float | 3.54
2025-01-28 13:23:39.468882 | 1276 | Small Coca-Cola® Float | 3.24
2025-01-28 13:23:39.468882 | 1276 | Small Fanta® Orange Float | 3.24
2025-01-28 13:23:39.468882 | 1276 | Small Dr Pepper® Float | 3.24
2025-01-28 13:23:39.468882 | 1276 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:39.468882 | 1276 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:23:40.849578 | 1278 | Small Coca-Cola® Float | 3.69
2025-01-28 13:23:40.849578 | 1278 | Small Fanta® Orange Float | 3.69
2025-01-28 13:23:40.849578 | 1278 | Small Dr Pepper® Float | 3.69
2025-01-28 13:23:40.849578 | 1278 | Jr. Deluxe Cheeseburger | 3.19
2025-01-28 13:23:40.849578 | 1278 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 13:23:42.478308 | 1279 | Small Coca-Cola® Float | 3.69
2025-01-28 13:23:42.478308 | 1279 | Small Fanta® Orange Float | 3.69
2025-01-28 13:23:42.478308 | 1279 | Small Dr Pepper® Float | 3.69
2025-01-28 13:23:42.478308 | 1279 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:42.478308 | 1279 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 13:23:44.204560 | 1280 | Small Coca-Cola® Float | No price
2025-01-28 13:23:44.204560 | 1280 | Small Fanta® Orange Float | No price
2025-01-28 13:23:44.204560 | 1280 | Small Dr Pepper® Float | No price
2025-01-28 13:23:44.204560 | 1280 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:44.204560 | 1280 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:45.575661 | 1281 | Small Coca-Cola® Float | 3.58
2025-01-28 13:23:45.575661 | 1281 | Small Fanta® Orange Float | No price
2025-01-28 13:23:45.575661 | 1281 | Small Dr Pepper® Float | 3.58
2025-01-28 13:23:45.575661 | 1281 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:23:45.575661 | 1281 | Small BARQ’S® Root Beer Float | 3.58
2025-01-28 13:23:47.161198 | 1282 | Small Coca-Cola® Float | No price
2025-01-28 13:23:47.161198 | 1282 | Small Fanta® Orange Float | No price
2025-01-28 13:23:47.161198 | 1282 | Small Dr Pepper® Float | No price
2025-01-28 13:23:47.161198 | 1282 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:47.161198 | 1282 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:48.917791 | 1283 | Small Coca-Cola® Float | 3.29
2025-01-28 13:23:48.917791 | 1283 | Small Fanta® Orange Float | 3.29
2025-01-28 13:23:48.917791 | 1283 | Small Dr Pepper® Float | 3.29
2025-01-28 13:23:48.917791 | 1283 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:48.917791 | 1283 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:23:50.243305 | 1284 | Small Coca-Cola® Float | 4.59
2025-01-28 13:23:50.243305 | 1284 | Small Fanta® Orange Float | 4.59
2025-01-28 13:23:50.243305 | 1284 | Small Dr Pepper® Float | 4.59
2025-01-28 13:23:50.243305 | 1284 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:50.243305 | 1284 | Small BARQ’S® Root Beer Float | 4.59
2025-01-28 13:23:51.789894 | 1285 | Small Coca-Cola® Float | No price
2025-01-28 13:23:51.789894 | 1285 | Small Fanta® Orange Float | No price
2025-01-28 13:23:51.789894 | 1285 | Small Dr Pepper® Float | No price
2025-01-28 13:23:51.789894 | 1285 | Jr. Deluxe Cheeseburger | 3.19
2025-01-28 13:23:51.789894 | 1285 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:53.729396 | 1286 | Small Coca-Cola® Float | 3.49
2025-01-28 13:23:53.729396 | 1286 | Small Fanta® Orange Float | 3.49
2025-01-28 13:23:53.729396 | 1286 | Small Dr Pepper® Float | 3.49
2025-01-28 13:23:53.729396 | 1286 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:23:53.729396 | 1286 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 13:23:55.392428 | 1287 | Small Coca-Cola® Float | 2.59
2025-01-28 13:23:55.392428 | 1287 | Small Fanta® Orange Float | 2.59
2025-01-28 13:23:55.392428 | 1287 | Small Dr Pepper® Float | 2.59
2025-01-28 13:23:55.392428 | 1287 | Jr. Deluxe Cheeseburger | 2.89
2025-01-28 13:23:55.392428 | 1287 | Small BARQ’S® Root Beer Float | 2.59
2025-01-28 13:23:56.982550 | 1288 | Small Coca-Cola® Float | 3.69
2025-01-28 13:23:56.982550 | 1288 | Small Fanta® Orange Float | 3.69
2025-01-28 13:23:56.982550 | 1288 | Small Dr Pepper® Float | 3.69
2025-01-28 13:23:56.982550 | 1288 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 13:23:56.982550 | 1288 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 13:23:58.289363 | 1289 | Small Coca-Cola® Float | No price
2025-01-28 13:23:58.289363 | 1289 | Small Fanta® Orange Float | No price
2025-01-28 13:23:58.289363 | 1289 | Small Dr Pepper® Float | No price
2025-01-28 13:23:58.289363 | 1289 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:58.289363 | 1289 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:23:59.797861 | 1291 | Small Coca-Cola® Float | No price
2025-01-28 13:23:59.797861 | 1291 | Small Fanta® Orange Float | No price
2025-01-28 13:23:59.797861 | 1291 | Small Dr Pepper® Float | No price
2025-01-28 13:23:59.797861 | 1291 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:23:59.797861 | 1291 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:24:01.312502 | 1292 | Small Coca-Cola® Float | 3.79
2025-01-28 13:24:01.312502 | 1292 | Small Fanta® Orange Float | 3.79
2025-01-28 13:24:01.312502 | 1292 | Small Dr Pepper® Float | 3.79
2025-01-28 13:24:01.312502 | 1292 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:01.312502 | 1292 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:24:02.462472 | 1293 | Small Coca-Cola® Float | No price
2025-01-28 13:24:02.462472 | 1293 | Small Fanta® Orange Float | No price
2025-01-28 13:24:02.462472 | 1293 | Small Dr Pepper® Float | No price
2025-01-28 13:24:02.462472 | 1293 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:24:02.462472 | 1293 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:24:04.279275 | 1294 | Small Coca-Cola® Float | 3.29
2025-01-28 13:24:04.279275 | 1294 | Small Fanta® Orange Float | 3.29
2025-01-28 13:24:04.279275 | 1294 | Small Dr Pepper® Float | 3.29
2025-01-28 13:24:04.279275 | 1294 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:24:04.279275 | 1294 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:24:05.678441 | 1295 | Small Coca-Cola® Float | 3.79
2025-01-28 13:24:05.678441 | 1295 | Small Fanta® Orange Float | 3.79
2025-01-28 13:24:05.678441 | 1295 | Small Dr Pepper® Float | 3.79
2025-01-28 13:24:05.678441 | 1295 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:05.678441 | 1295 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:24:06.979102 | 1296 | Small Coca-Cola® Float | 3.49
2025-01-28 13:24:06.979102 | 1296 | Small Fanta® Orange Float | 3.49
2025-01-28 13:24:06.979102 | 1296 | Small Dr Pepper® Float | 3.49
2025-01-28 13:24:06.979102 | 1296 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:24:06.979102 | 1296 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 13:24:08.733756 | 1297 | Small Coca-Cola® Float | 3.79
2025-01-28 13:24:08.733756 | 1297 | Small Fanta® Orange Float | 3.79
2025-01-28 13:24:08.733756 | 1297 | Small Dr Pepper® Float | 3.79
2025-01-28 13:24:08.733756 | 1297 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:08.733756 | 1297 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:24:10.331508 | 1298 | Small Coca-Cola® Float | 3.49
2025-01-28 13:24:10.331508 | 1298 | Small Fanta® Orange Float | 3.49
2025-01-28 13:24:10.331508 | 1298 | Small Dr Pepper® Float | 3.49
2025-01-28 13:24:10.331508 | 1298 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:24:10.331508 | 1298 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 13:24:11.704851 | 1299 | Small Coca-Cola® Float | 4.39
2025-01-28 13:24:11.704851 | 1299 | Small Fanta® Orange Float | 4.39
2025-01-28 13:24:11.704851 | 1299 | Small Dr Pepper® Float | 4.39
2025-01-28 13:24:11.704851 | 1299 | Jr. Deluxe Cheeseburger | 3.09
2025-01-28 13:24:11.704851 | 1299 | Small BARQ’S® Root Beer Float | 4.39
2025-01-28 13:24:13.774587 | 1300 | Small Coca-Cola® Float | 3.54
2025-01-28 13:24:13.774587 | 1300 | Small Fanta® Orange Float | 3.54
2025-01-28 13:24:13.774587 | 1300 | Small Dr Pepper® Float | 3.54
2025-01-28 13:24:13.774587 | 1300 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:24:13.774587 | 1300 | Small BARQ’S® Root Beer Float | 3.54
2025-01-28 13:24:15.312856 | 1301 | Small Coca-Cola® Float | 3.79
2025-01-28 13:24:15.312856 | 1301 | Small Fanta® Orange Float | 3.79
2025-01-28 13:24:15.312856 | 1301 | Small Dr Pepper® Float | 3.79
2025-01-28 13:24:15.312856 | 1301 | Jr. Deluxe Cheeseburger | 2.69
2025-01-28 13:24:15.312856 | 1301 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:24:16.522998 | 1303 | Small Coca-Cola® Float | 3.59
2025-01-28 13:24:16.522998 | 1303 | Small Fanta® Orange Float | 3.59
2025-01-28 13:24:16.522998 | 1303 | Small Dr Pepper® Float | 3.59
2025-01-28 13:24:16.522998 | 1303 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:24:16.522998 | 1303 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 13:24:18.131508 | 1304 | Small Coca-Cola® Float | 3.29
2025-01-28 13:24:18.131508 | 1304 | Small Fanta® Orange Float | 3.29
2025-01-28 13:24:18.131508 | 1304 | Small Dr Pepper® Float | 3.29
2025-01-28 13:24:18.131508 | 1304 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:18.131508 | 1304 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:24:19.603980 | 1306 | Small Coca-Cola® Float | 3.24
2025-01-28 13:24:19.603980 | 1306 | Small Fanta® Orange Float | 3.24
2025-01-28 13:24:19.603980 | 1306 | Small Dr Pepper® Float | 3.24
2025-01-28 13:24:19.603980 | 1306 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:19.603980 | 1306 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:24:20.751832 | 1307 | Small Coca-Cola® Float | 4.59
2025-01-28 13:24:20.751832 | 1307 | Small Fanta® Orange Float | 4.59
2025-01-28 13:24:20.751832 | 1307 | Small Dr Pepper® Float | 4.59
2025-01-28 13:24:20.751832 | 1307 | Jr. Deluxe Cheeseburger | 2.79
2025-01-28 13:24:20.751832 | 1307 | Small BARQ’S® Root Beer Float | 4.59
2025-01-28 13:24:22.216838 | 1308 | Small Coca-Cola® Float | No price
2025-01-28 13:24:22.216838 | 1308 | Small Fanta® Orange Float | No price
2025-01-28 13:24:22.216838 | 1308 | Small Dr Pepper® Float | No price
2025-01-28 13:24:22.216838 | 1308 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:24:22.216838 | 1308 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:24:23.698008 | 1309 | Small Coca-Cola® Float | 3.79
2025-01-28 13:24:23.698008 | 1309 | Small Fanta® Orange Float | 3.79
2025-01-28 13:24:23.698008 | 1309 | Small Dr Pepper® Float | 3.79
2025-01-28 13:24:23.698008 | 1309 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:23.698008 | 1309 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:24:24.931252 | 1311 | Small Coca-Cola® Float | 3.24
2025-01-28 13:24:24.931252 | 1311 | Small Fanta® Orange Float | 3.24
2025-01-28 13:24:24.931252 | 1311 | Small Dr Pepper® Float | 3.24
2025-01-28 13:24:24.931252 | 1311 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:24.931252 | 1311 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:24:26.836258 | 1312 | Small Coca-Cola® Float | 3.29
2025-01-28 13:24:26.836258 | 1312 | Small Fanta® Orange Float | 3.29
2025-01-28 13:24:26.836258 | 1312 | Small Dr Pepper® Float | 3.29
2025-01-28 13:24:26.836258 | 1312 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:24:26.836258 | 1312 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:24:28.362024 | 1313 | Small Coca-Cola® Float | 3.24
2025-01-28 13:24:28.362024 | 1313 | Small Fanta® Orange Float | 3.24
2025-01-28 13:24:28.362024 | 1313 | Small Dr Pepper® Float | 3.24
2025-01-28 13:24:28.362024 | 1313 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:24:28.362024 | 1313 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:24:29.980004 | 1314 | Small Coca-Cola® Float | 3.79
2025-01-28 13:24:29.980004 | 1314 | Small Fanta® Orange Float | 3.79
